"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"CDV3","OK",6.18223913330517e-110,22.2458793393339,0.111616354558821,"CDV3",2.35254498265034e-109
"CDYL","OK",0.000454511096779234,3.31726847924911,0.0163851813352127,"CDYL",0.000575311270899897
"CDYL2","OK",0.000545940427717103,3.26571499031429,0.0157696175998237,"CDYL2",0.000688578465105933
"CEACAM1","OK",0.000986293543961682,3.09432885069707,0.0150208664462781,"CEACAM1",0.00123016604950809
"CEACAM19","OK",0.0116604758015676,2.26813546115591,0.010976761886357,"CEACAM19",0.0137874901951147
"CEACAM21","OK",1.16278849856806e-06,4.72285409118181,0.0233110974318767,"CEACAM21",1.61978656191152e-06
"CEACAM22P","OK",0.340137980767605,0.412086584228599,0.00126893623496866,"CEACAM22P",0.362773743422998
"CEACAM4","OK",3.21123557894394e-14,7.49916689617913,0.0369295596267026,"CEACAM4",5.4218735931091e-14
"CEACAM5","OK",6.51289635071516e-09,5.68572622385754,0.0241870962583767,"CEACAM5",9.74092874792826e-09
"CEACAM8","OK",0.096038279436718,1.30446067610569,0.00587362296315839,"CEACAM8",0.107182406036195
"CEBPA","OK",5.54217708371635e-180,28.5825112767547,0.143327121030234,"CEBPA",2.78528609426399e-179
"CEBPB","OK",0,87.986787947521,0.442317411006678,"CEBPB",0
"CEBPD","OK",0,62.000215721951,0.311604644456793,"CEBPD",0
"CEBPG","OK",1.38592635618681e-34,12.2093232072522,0.0611058319637554,"CEBPG",3.14435542117736e-34
"CEBPZ","OK",1.12663190608417e-05,4.23819265101586,0.0210254991709809,"CEBPZ",1.51799315902098e-05
"ADA2","OK",0,38.8570932397274,0.195107157350115,"ADA2",0
"CECR2","OK",7.74662976657992e-06,4.32155617404323,0.0213319607519075,"CECR2",1.04966607713423e-05
"HDHD5","OK",8.06512358284693e-53,15.2513344625863,0.0763666878489761,"HDHD5",2.18002004149231e-52
"HDHD5-AS1","OK",0.0238082103405332,1.98077581039763,0.00949791306494372,"HDHD5-AS1",0.0276294696725038
"TMEM121B","OK",4.0290443560098e-08,5.36582310659546,0.0265756183560501,"TMEM121B",5.87857788968705e-08
"CECR7","OK",1.63901941164053e-64,16.9186600272609,0.0844273282325285,"CECR7",4.85769076806384e-64
"CEL","OK",0.605873183121109,-0.268579052629292,-0.00134104963210033,"CEL",0.625820416186311
"CELA1","OK",0.352786805532343,0.377807487497316,0.00156203754635525,"CELA1",0.375526413968958
"CELA2A","OK",0.102859954420498,1.26542251380688,0.00579797615881054,"CELA2A",0.114591450316706
"CELA2B","OK",0.609053297289221,-0.276852449837778,-0.0016520664099425,"CELA2B",0.628674589467148
"CELF1","OK",1.4619668667435e-15,7.89411035271962,0.0394211249622727,"CELF1",2.53786849586188e-15
"CELF2","OK",0,43.306804567857,0.217570814877727,"CELF2",0
"CELF3","OK",1.26938152573128e-53,15.3715862907601,0.076323331966763,"CELF3",3.46104142389189e-53
"CELF4","OK",0,41.667952967812,0.207358574198883,"CELF4",0
"CELF5","OK",6.96223615856501e-227,32.1358503430713,0.159914536243275,"CELF5",4.01295898654563e-226
"CELF6","OK",0.00625910162984678,2.49718952228738,0.0122070666090892,"CELF6",0.00751932653377565
"CELSR1","OK",1.51112817011335e-44,13.9528629402562,0.0695004086409839,"CELSR1",3.78607477980547e-44
"CELSR2","OK",0,49.5585106621833,0.24885109625409,"CELSR2",0
"CELSR3","OK",5.38966577160732e-32,11.7142084129324,0.0583990951145179,"CELSR3",1.19239032281361e-31
"CEMP1","OK",0.000623235509880995,3.22802724453045,0.0158747594862289,"CEMP1",0.000783943129192139
"CEND1","OK",0,47.5773022651079,0.238738893417196,"CEND1",0
"CENPA","OK",6.6284108439728e-140,25.1525376912181,0.124944011626394,"CENPA",2.88121766610809e-139
"CENPB","OK",2.4004866946166e-12,6.91133984838657,0.0344080026617283,"CENPB",3.88655909798569e-12
"CENPBD1","OK",1.46093313570784e-09,5.9359287795929,0.0295049300925329,"CENPBD1",2.21844392881942e-09
"CENPE","OK",0,43.4504774198339,0.217458066900883,"CENPE",0
"CENPF","OK",0,94.8868038924708,0.476057088939464,"CENPF",0
"CENPH","OK",4.01640568996006e-218,31.5024809472178,0.157713461024723,"CENPH",2.26216305256381e-217
"CENPI","OK",5.24156851843413e-12,6.79970805404314,0.0332856002246462,"CENPI",8.42032953686493e-12
"CENPJ","OK",1.40350918354151e-28,11.0277822202488,0.0549921279172487,"CENPJ",2.97337236997221e-28
"CENPK","OK",1.67937351041117e-306,37.4040422104036,0.187076596356183,"CENPK",1.17664539027647e-305
"CENPL","OK",5.82438254521663e-55,15.5699558204978,0.0777542235619074,"CENPL",1.60416814925173e-54
"CENPM","OK",0,49.6438232194757,0.248395740120851,"CENPM",0
"CENPN","OK",2.4113945109159e-167,27.5468823612339,0.138006335886448,"CENPN",1.160648442839e-166
"CENPO","OK",4.14325090164996e-27,10.7190331291525,0.0534926814262477,"CENPO",8.61176339437915e-27
"CENPP","OK",6.72092435316261e-22,9.54629431057429,0.0474888118389149,"CENPP",1.29373225254223e-21
"CENPQ","OK",1.48425891668414e-10,6.30041394685503,0.0312825790983463,"CENPQ",2.30943028574944e-10
"CENPT","OK",4.53988509976133e-25,10.2755788735068,0.0513846205584675,"CENPT",9.14774768956981e-25
"CENPV","OK",0,70.5868220482937,0.354387279791278,"CENPV",0
"CENPW","OK",8.95349150572157e-301,37.0500778210338,0.185437410926456,"CENPW",6.17491326504296e-300
"CEP104","OK",6.17229534018305e-09,5.69489771240356,0.028303849616502,"CEP104",9.23490627806677e-09
"CEP112","OK",3.95560289211444e-05,3.94707415982505,0.0194721552008915,"CEP112",5.22376982094886e-05
"CEP120","OK",0.0109594251700758,2.29177118349479,0.0111979847316996,"CEP120",0.0129830716656489
"CEP128","OK",1.00325914826195e-16,8.2216920736895,0.0408473816521313,"CEP128",1.77836585142057e-16
"CEP135","OK",5.26176661691232e-07,4.8815872700433,0.0242050528229253,"CEP135",7.40512928463123e-07
"CEP152","OK",6.28369427691462e-44,13.8508738289745,0.0691330493581774,"CEP152",1.56712197750039e-43
"CEP164","OK",1.19277806741581e-08,5.58142522398267,0.0277496349132655,"CEP164",1.76998134254367e-08
"CEP170","OK",7.71079361081059e-99,21.0686657095829,0.105695442575664,"CEP170",2.78207073708905e-98
"CEP170P1","OK",0.275529867956966,0.596172887620532,0.00264380449657619,"CEP170P1",0.296546555617904
"CEP19","OK",5.70655803444859e-13,7.11229237078202,0.0353478085572362,"CEP19",9.3725927451005e-13
"CEP192","OK",2.33084287050554e-07,5.03973841373739,0.0250057251180216,"CEP192",3.32484576964009e-07
"CEP250","OK",4.31323194137305e-09,5.75573692549606,0.0286303380211855,"CEP250",6.47481844762399e-09
"CEP290","OK",3.89742596933556e-11,6.50450713053055,0.0324117324979818,"CEP290",6.14820645792395e-11
"CEP350","OK",6.3790896111407e-56,15.7107888068958,0.0787446914273296,"CEP350",1.77072478926362e-55
"CEP41","OK",7.27541541656375e-177,28.3305114877699,0.142039142871535,"CEP41",3.60735655383397e-176
"CEP44","OK",2.2120597196608e-11,6.58912978101952,0.0327466161499841,"CEP44",3.50617817728384e-11
"CEP55","OK",0,69.7112045070494,0.348470292978701,"CEP55",0
"CEP57","OK",2.56649958776458e-31,11.5811875652319,0.0579356201848039,"CEP57",5.63515544600467e-31
"CEP57L1","OK",2.14517255836381e-06,4.59679735972705,0.0227552007110419,"CEP57L1",2.96518206857708e-06
"CEP63","OK",0.0171353758591474,2.11687153934298,0.0103552440756894,"CEP63",0.0200600564465093
"CEP68","OK",7.94912644546821e-19,8.78313333218928,0.04385988355246,"CEP68",1.46056901276866e-18
"CEP70","OK",6.66536798827377e-50,14.8063381714461,0.0740486109562004,"CEP70",1.74995464290651e-49
"CEP72","OK",0.374570979536605,0.319770965467479,0.0013043312684493,"CEP72",0.397597083428588
"CEP76","OK",0.00224007211565569,2.84221375496324,0.0139411056974871,"CEP76",0.00274786004664921
"CEP78","OK",1.69701560450866e-25,10.3700342416541,0.0517145673723794,"CEP78",3.44330281473077e-25
"CEP85","OK",1.62355421457566e-11,6.63490534341909,0.0330281937830546,"CEP85",2.58192531262188e-11
"CEP85L","OK",3.36968480903555e-63,16.7396407441136,0.083866502835754,"CEP85L",9.85958270359854e-63
"CEP89","OK",1.38228856702763e-26,10.6070089578317,0.0529619386326858,"CEP89",2.8527002201408e-26
"CEP95","OK",7.26953066760296e-08,5.25830326566197,0.026149333969078,"CEP95",1.05301812881931e-07
"CEP97","OK",1.09091081530785e-63,16.8066430708361,0.0840603066998602,"CEP97",3.20752993962762e-63
"CEPT1","OK",1.71239515085919e-05,4.14320935706198,0.0205315829450685,"CEPT1",2.29017907527229e-05
"CERCAM","OK",2.18407262050891e-257,34.2499548364419,0.1717127971528,"CERCAM",1.3630990601666e-256
"CERK","OK",1.47720532221184e-56,15.8032587585161,0.0791487490509988,"CERK",4.11801648032449e-56
"CERKL","OK",9.49219364938505e-15,7.65732628792188,0.0376633150949157,"CERKL",1.62048007121972e-14
"CERS1","OK",0,43.904217483488,0.220151730154396,"CERS1",0
"CERS2","OK",2.2158345368995e-47,14.41070447348,0.072191601575144,"CERS2",5.68912547529714e-47
"CERS3","OK",0.244197587412482,0.692863568010309,0.00290392595835889,"CERS3",0.264133739593294
"CERS4","OK",8.2113278701457e-168,27.5859104431481,0.138313646429983,"CERS4",3.9616311617654e-167
"CERS5","OK",4.18842006111327e-12,6.83194939766439,0.0340685536919503,"CERS5",6.7458005791402e-12
"CERS6","OK",0.00105235152572663,3.07504569442863,0.0151597184182528,"CERS6",0.00131075039343737
"CES1","OK",1.30401556360476e-21,9.477357776249,0.0467315355342091,"CES1",2.49803357907958e-21
"CES1P1","OK",0.00199720523207224,2.87860282066386,0.0134895549289244,"CES1P1",0.00245678724739989
"CES1P2","OK",0.616286443838028,-0.295742009724853,-0.00154102923460708,"CES1P2",0.635286918524602
"CES2","OK",2.31540362860927e-06,4.58085414696686,0.0227291704504344,"CES2",3.19641520005467e-06
"CES3","OK",0.293943527077897,0.541900497318363,0.00238844973267311,"CES3",0.31546812888277
"CES4A","OK",1.78756198262461e-103,21.5681763817614,0.10787691625791,"CES4A",6.60918977363229e-103
"CES5A","OK",0.318140657254653,0.472904499722452,0.00185716789538791,"CES5A",0.340427437870639
"CES5AP1","OK",6.70515671843239e-07,4.83357438984319,0.0229839560191459,"CES5AP1",9.40883030388095e-07
"CETN2","OK",9.71337222036447e-220,31.6202935352108,0.158668800108586,"CETN2",5.48224748229444e-219
"CETN3","OK",8.0404420348256e-12,6.73779444461359,0.0335003840604048,"CETN3",1.28645492436931e-11
"CETN4P","OK",0.178161250701443,0.922395144739904,0.00422309886616333,"CETN4P",0.194920355114667
"CETP","OK",4.18135771139938e-06,4.45568138644818,0.0208984467465757,"CETP",5.72143257266521e-06
"CFB","OK",0,45.1669352674986,0.225354588258931,"CFB",0
"CFD","OK",2.91224679638895e-302,37.1423573049798,0.186354691485604,"CFD",2.01873625311202e-301
"CFDP1","OK",2.77271609211491e-30,11.3753901486524,0.0569142745550506,"CFDP1",5.99736133473791e-30
"CFH","OK",0,76.7994365654079,0.383673105008457,"CFH",0
"CFHR1","OK",2.28898496693166e-53,15.3333443253969,0.0648310804933752,"CFHR1",6.2254120956319e-53
"CFHR3","OK",4.8905690489246e-204,30.4566489388626,0.131039603697433,"CFHR3",2.64825859074291e-203
"CFI","OK",0,38.7734236633043,0.194049578275941,"CFI",0
"CFL1","OK",3.08684622009821e-151,26.1678533248535,0.131186187593726,"CFL1",1.39930726619875e-150
"CFL1P1","OK",0.00246456475145108,2.81162916872513,0.0136558649859623,"CFL1P1",0.00301665096954656
"CFL2","OK",0,63.3189552260322,0.318083829956396,"CFL2",0
"CFLAR","OK",0,55.4910394290586,0.278853244902214,"CFLAR",0
"CFLAR-AS1","OK",9.85326236036178e-10,6.00020773858467,0.0297513989819334,"CFLAR-AS1",1.50112903268872e-09
"CFP","OK",5.11030173414551e-79,18.7839404131943,0.0929615268060267,"CFP",1.66555330538614e-78
"CFTR","OK",9.21107393225834e-06,4.28320357029295,0.0192985611721028,"CFTR",1.24426677317872e-05
"CGGBP1","OK",1.27364505109304e-23,9.94900036407961,0.0497467916819844,"CGGBP1",2.51378937781188e-23
"CGN","OK",0.345658499110463,0.397068431802155,0.00167340856732792,"CGN",0.368347993521968
"CGNL1","OK",2.29713624387539e-05,4.07536248818122,0.0200849863646923,"CGNL1",3.05690335559194e-05
"CGREF1","OK",9.90783309397562e-201,30.2059003899051,0.151037107280769,"CGREF1",5.30688310096069e-200
"CGRRF1","OK",1.44756333767643e-27,10.8158762374128,0.0540459525375304,"CGRRF1",3.02653747141567e-27
"CH25H","OK",0,87.1803115516632,0.438088801965142,"CH25H",0
"CHAC1","OK",3.9090268973708e-71,17.7943418226485,0.0886118377426445,"CHAC1",1.21470772843299e-70
"CHAC2","OK",5.50938686970619e-27,10.6926411087556,0.053184023093284,"CHAC2",1.1439600407986e-26
"CHAD","OK",0,93.3826230173212,0.4679202297032,"CHAD",0
"CHADL","OK",5.92044141306859e-312,37.7379869979811,0.189024557447085,"CHADL",4.19323825702461e-311
"CHAF1A","OK",1.904620538534e-48,14.5792054853086,0.0729077954446661,"CHAF1A",4.93443694971347e-48
"CHAF1B","OK",1.7902507464909e-38,12.9176190898557,0.064430066358541,"CHAF1B",4.23147813980423e-38
"CHAMP1","OK",9.65044033489173e-09,5.61815366866665,0.0278767989429913,"CHAMP1",1.43662570829258e-08
"CHCHD1","OK",2.77183726964993e-20,9.1528776639185,0.0457155000466421,"CHCHD1",5.20154733913907e-20
"CHCHD10","OK",1.27887450209876e-20,9.2360458597397,0.0460910983768755,"CHCHD10",2.41185007153973e-20
"CHCHD2","OK",0,55.5725043856402,0.279264596020067,"CHCHD2",0
"CHCHD3","OK",1.85698564029294e-157,26.7088589901547,0.134039285731509,"CHCHD3",8.62690361794293e-157
"CHCHD4","OK",4.58350897474203e-08,5.34250630965225,0.0265084677856451,"CHCHD4",6.67680055785691e-08
"CHCHD5","OK",5.29079947080352e-37,12.6543737461351,0.0633336099873291,"CHCHD5",1.23141920787727e-36
"CHCHD6","OK",1.38443070649307e-26,10.6068642324042,0.0529687978693806,"CHCHD6",2.85675899047354e-26
"CHCHD7","OK",4.51757106123589e-79,18.7904840991823,0.0941954985988944,"CHCHD7",1.47325474844991e-78
"CHD1","OK",6.28503254454701e-127,23.9371688858676,0.120127548476406,"CHD1",2.59546499931167e-126
"CHD1L","OK",1.09908955208819e-18,8.74663055730251,0.0436966448660761,"CHD1L",2.01423468504806e-18
"CHD2","OK",6.99119538945411e-106,21.8231697379799,0.109497693548405,"CHD2",2.61395257236467e-105
"CHD3","OK",8.63147704306736e-81,18.999362179156,0.0952136554060422,"CHD3",2.83874652983773e-80
"CHD4","OK",5.12313052099145e-33,11.9120215246011,0.0596370930200292,"CHD4",1.14462039343172e-32
"CHD5","OK",0,44.3617349790292,0.217857766244931,"CHD5",0
"CHD6","OK",2.64568930256285e-22,9.64244232434644,0.0482077821738996,"CHD6",5.11818449728298e-22
"CHD7","OK",6.72336294386687e-199,30.0661073231232,0.150949805577702,"CHD7",3.58117496941394e-198
"CHD8","OK",1.53838612944361e-07,5.11868261913587,0.0254474912294576,"CHD8",2.20720251526393e-07
"CHD9","OK",2.19709620178509e-58,16.0663186798985,0.0805342718047748,"CHD9",6.20452956185685e-58
"CHDH","OK",1.11051752797794e-315,37.9645412035688,0.190398345028397,"CHDH",7.90667114545507e-315
"CHEK1","OK",2.01188302405438e-32,11.7974379159544,0.0589263082588005,"CHEK1",4.46862519174429e-32
"CHEK2","OK",1.43248214715025e-25,10.3862154883976,0.0516862352378741,"CHEK2",2.91090812455354e-25
"CHERP","OK",2.28078359716907e-20,9.17391217064623,0.0458337748925739,"CHERP",4.28597799338764e-20
"CHFR","OK",9.72867263391339e-07,4.75898026903945,0.0236360684856691,"CHFR",1.35777814775016e-06
"CHGA","OK",0,50.1084918606162,0.246293684677095,"CHGA",0
"CHGB","OK",0,42.6609059824288,0.213528398611581,"CHGB",0
"CHI3L1","OK",0,112.518735299218,0.565405632028849,"CHI3L1",0
"CHI3L2","OK",0,63.9320456285087,0.320078594930958,"CHI3L2",0
"CHIC1","OK",3.36441167229685e-14,7.49305588329803,0.0372760927224763,"CHIC1",5.67696531191809e-14
"CHIC2","OK",2.61109726882079e-18,8.64840993050074,0.0431835469237278,"CHIC2",4.7552283668727e-18
"CHID1","OK",5.85334605110371e-203,30.3751252485234,0.15247342943395,"CHID1",3.15596138245436e-202
"CHIT1","OK",0.444657244225012,0.139171677883808,0.000397329462017076,"CHIT1",0.468283756625165
"CHKA","OK",3.89147486960376e-30,11.3457795843059,0.0567857479928624,"CHKA",8.40383094187772e-30
"CHKB","OK",7.86174606764101e-25,10.2224985608491,0.0510702224997897,"CHKB",1.57923527287686e-24
"CHKB-CPT1B","OK",0.0843146176529079,1.37662170957793,0.00637324950210526,"CHKB-CPT1B",0.0944804156109215
"CHL1","OK",0,142.39141217064,0.715963624559044,"CHL1",0
"CHM","OK",0.00184559815091344,2.90341289911329,0.0143012392859867,"CHM",0.00227424509545357
"CHML","OK",3.83355835118373e-12,6.84463488312313,0.0340651220500193,"CHML",6.18160335039856e-12
"CHMP1A","OK",2.00295563091319e-51,15.0401582800221,0.0753477853702491,"CHMP1A",5.34570177645623e-51
"CHMP1B","OK",4.57564513029852e-68,17.3940617965778,0.0872114208603227,"CHMP1B",1.39366310618501e-67
"CHMP2A","OK",8.61268650883008e-161,26.9943338691066,0.135509271839893,"CHMP2A",4.04967873009761e-160
"CHMP2B","OK",7.50376733641361e-16,7.97688268206997,0.039828693808645,"CHMP2B",1.31028250443778e-15
"CHMP3","OK",1.60830081065799e-05,4.15756330071685,0.0205996597434389,"CHMP3",2.15308411575631e-05
"CHMP4A","OK",4.96535649893245e-41,13.3631240786289,0.0669178016120459,"CHMP4A",1.20367574619796e-40
"CHMP4B","OK",2.67427142655561e-31,11.577661148376,0.0579044985038077,"CHMP4B",5.8702024317343e-31
"CHMP4C","OK",0.662566908120223,-0.419478884039634,-0.00212669824809771,"CHMP4C",0.676187838603672
"CHMP5","OK",6.74812103030931e-49,14.6498756799409,0.0733949009318705,"CHMP5",1.75638834297517e-48
"CHMP6","OK",1.49263363548682e-05,4.17458730154249,0.020684928275066,"CHMP6",2.000539426013e-05
"CHMP7","OK",4.35756134767087e-24,10.0551921773289,0.0502422762384694,"CHMP7",8.64135567216232e-24
"CHN1","OK",0,44.4395373845841,0.22306165255478,"CHN1",0
"CHN2","OK",2.67418224367306e-44,13.9121027274177,0.0695310528539377,"CHN2",6.68668757274699e-44
"CHODL","OK",5.00147287285176e-13,7.13046631089942,0.0336838446769426,"CHODL",8.22782206391647e-13
"CHORDC1","OK",1.57029688237135e-18,8.70626237482246,0.0434833525407622,"CHORDC1",2.87132443971394e-18
"CHPF","OK",0,83.4287591253356,0.419169485396521,"CHPF",0
"CHPF2","OK",5.50940504963447e-116,22.8623306283263,0.114560482154537,"CHPF2",2.16063685990361e-115
"CHPT1","OK",0,51.5125512343402,0.258781013265073,"CHPT1",0
"CHRAC1","OK",8.28768591570758e-10,6.02824103990499,0.0300167234274763,"CHRAC1",1.26593236177736e-09
"CHRD","OK",3.93020760748849e-29,11.1417002837867,0.0553958395884158,"CHRD",8.3741913730352e-29
"CHRDL1","OK",0,41.0737402220095,0.205170059355949,"CHRDL1",0
"CHRDL2","OK",0.00103409368130649,3.08026176686512,0.0139347231851486,"CHRDL2",0.00128850225074332
"CHRFAM7A","OK",5.96022586064918e-06,4.37903768881049,0.021612465547809,"CHRFAM7A",8.11322167605338e-06
"CHRM1","OK",0,45.5724909030729,0.227412545001183,"CHRM1",0
"CHRM3","OK",7.58995895288239e-234,32.6304448117221,0.158774858368639,"CHRM3",4.45841636471082e-233
"CHRNA1","OK",9.61605467179956e-13,7.03994111322805,0.0341587401377923,"CHRNA1",1.57017868252018e-12
"CHRNA10","OK",0.532113409519044,-0.0805835096259889,-0.000683433731192549,"CHRNA10",0.555125746232611
"CHRNA2","OK",1.56397625986433e-14,7.59291188994938,0.0339750660333857,"CHRNA2",2.65771503228667e-14
"CHRNA4","OK",2.59414110742275e-230,32.3803605230078,0.161379008347486,"CHRNA4",1.50912467496122e-229
"CHRNA5","OK",0.178631640178302,0.920592383198548,0.00422177426003821,"CHRNA5",0.195408733424473
"CHRNA6","OK",0.000355019153092218,3.38567341502846,0.0163053939099613,"CHRNA6",0.000451341104762693
"CHRNA7","OK",9.94129283340319e-101,21.2737297292852,0.105949857612899,"CHRNA7",3.62702377786924e-100
"CHRNA9","OK",0,38.702713160861,0.192208571719921,"CHRNA9",0
"CHRNB1","OK",6.38744868315931e-18,8.54570951567625,0.0426133662523346,"CHRNB1",1.15511802429901e-17
"CHRNB2","OK",0.00135120144689619,2.99970602771208,0.0144755920045696,"CHRNB2",0.0016758026627931
"CHRNE","OK",8.22106946628921e-42,13.4963033940259,0.0673196800995663,"CHRNE",2.00725257339312e-41
"CHST1","OK",1.99146356588194e-172,27.9679992952137,0.139758940867222,"CHST1",9.71741122063401e-172
"CHST10","OK",1.59662320904165e-178,28.4648350510159,0.142720326972955,"CHST10",7.98213561953493e-178
"CHST11","OK",1.19864952205768e-181,28.7161661264993,0.144142127566443,"CHST11",6.07835881895524e-181
"CHST12","OK",8.20628890014207e-102,21.3904055095146,0.107183983621957,"CHST12",3.01427931786631e-101
"CHST13","OK",1.35306760969641e-06,4.69194981132872,0.0222569486141116,"CHST13",1.8806658035584e-06
"CHST14","OK",0.00759360692964426,2.42788366709128,0.0118904125062068,"CHST14",0.0090789853612892
"CHST15","OK",1.92030108827241e-65,17.0444929714156,0.0853968294035391,"CHST15",5.73413948658346e-65
